submitter_name	institute_name_ror	ror_id	country	lat	lon	has_ror_match	has_coordinates	match_method	assembly_count
Laboratory of Yeast Systematics, Tokyos NODAI Research Institute, Tokyo University Of Agriculture	Tokyo University of Agriculture	https://ror.org/05crbcr45	Japan	35.6895	139.69171	true	true	affiliation_chosen	44
Massey University	Massey University	https://ror.org/052czxv31	New Zealand	-40.35636	175.61113	true	true	affiliation_chosen	43
New York University	New York University	https://ror.org/0190ak572	United States	40.71427	-74.00597	true	true	query_exact	43
The University of Hong Kong	University of Hong Kong	https://ror.org/02zhqgq86	Hong Kong	22.26861	114.12924	true	true	dump_exact_name	43
The University of Texas at Austin	The University of Texas at Austin	https://ror.org/00hj54h04	United States	30.26715	-97.74306	true	true	affiliation_chosen	43
University of California Davis	University of California, Davis	https://ror.org/05rrcem69	United States	38.54491	-121.74052	true	true	affiliation_chosen	43
university of Montpellier	Université de Montpellier	https://ror.org/051escj72	France	43.61093	3.87635	true	true	affiliation_chosen	43
Agriculture and Agri-food Canada	Agriculture and Agri-Food Canada	https://ror.org/051dzs374	Canada	45.41117	-75.69812	true	true	affiliation_chosen	42
Bat1K						false	false	none	42
Chungnam National University	Chungnam National University	https://ror.org/0227as991	South Korea	36.34913	127.38493	true	true	affiliation_chosen	42
INRA-LIPM	Institut National de la Recherche Agronomique	https://ror.org/05y503v71	Morocco	34.01325	-6.83255	true	true	dump_segment	42
Lawrence Berkeley National Laboratory	Lawrence Berkeley National Laboratory	https://ror.org/02jbv0t02	United States	37.87159	-122.27275	true	true	affiliation_chosen	42
University of Bedfordshire	University of Bedfordshire	https://ror.org/0400avk24	United Kingdom	51.87967	-0.41748	true	true	affiliation_chosen	42
Kunming Institute of Botany	Kunming Institute of Botany	https://ror.org/02e5hx313	China	25.03889	102.71833	true	true	affiliation_chosen	41
SILS, University of Amsterdam	University of Amsterdam	https://ror.org/04dkp9463	The Netherlands	52.37403	4.88969	true	true	affiliation_chosen	41
Centre National de la Recherche Scientifique	Centre National de la Recherche Scientifique	https://ror.org/02feahw73	France	48.85341	2.3488	true	true	affiliation_chosen	40
disafa_plant_genetics						false	false	none	40
Institut de Biologie de l'Ecole Normale Superieure	Institut de Biologie de l'École Normale Supérieure	https://ror.org/03mxktp47	France	48.85341	2.3488	true	true	affiliation_chosen	40
J. Craig Venter Institute	J. Craig Venter Institute	https://ror.org/049r1ts75	United States	32.84727	-117.2742	true	true	affiliation_chosen	40
Nanjing Forestry University	Nanjing Forestry University	https://ror.org/03m96p165	China	32.06167	118.77778	true	true	affiliation_chosen	40
National Institute for Communicable Disease Control and Prevention	National Institute for Communicable Disease Control and Prevention	https://ror.org/04f7g6845	China	39.9075	116.39723	true	true	affiliation_chosen	40
University of Connecticut	University of Connecticut	https://ror.org/02der9h97	United States	41.80843	-72.24952	true	true	affiliation_chosen	40
University of Maryland	University of Maryland, College Park	https://ror.org/047s2c258	United States	38.98067	-76.93692	true	true	web_verified	40
College of Medicine, Catholic Kwandong University	Catholic Kwandong University	https://ror.org/05n486907	South Korea	37.75266	128.87239	true	true	affiliation_chosen	39
Pontificia Universidad Javeriana	Pontificia Universidad Javeriana	https://ror.org/03etyjw28	Colombia	4.60971	-74.08175	true	true	affiliation_chosen	39
Research Center for Medical Mycology - Peking University First Hospital	Peking University First Hospital	https://ror.org/02z1vqm45	China	39.9075	116.39723	true	true	affiliation_chosen	39
University of Cambridge	University of Cambridge	https://ror.org/013meh722	United Kingdom	52.2	0.11667	true	true	affiliation_chosen	39
University of Ostrava	University of Ostrava	https://ror.org/00pyqav47	Czechia	49.83465	18.28204	true	true	affiliation_chosen	39
MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY	Max Planck Institute for Developmental Biology	https://ror.org/022jc0g24	Germany	48.52266	9.05222	true	true	affiliation_chosen	38
National Institute for Communicable Diseases	National Institute for Communicable Diseases	https://ror.org/007wwmx82	South Africa	-26.20227	28.04363	true	true	affiliation_chosen	38
UNIVERSITY OF BASEL	University of Basel	https://ror.org/02s6k3f65	Switzerland	47.55839	7.57327	true	true	affiliation_chosen	38
University of Vienna	University of Vienna	https://ror.org/03prydq77	Austria	48.20849	16.37208	true	true	affiliation_chosen	38
USDA, ARS, Tifton	United States Department of Agriculture	https://ror.org/01na82s61	United States	38.89511	-77.03637	true	true	dump_segment	38
Kasetsart University	Kasetsart University	https://ror.org/05gzceg21	Thailand	13.75398	100.50144	true	true	affiliation_chosen	37
LBBE	Laboratoire de Biométrie et Biologie Evolutive	https://ror.org/03skt0t88	France	45.76601	4.8795	true	true	query_exact	37
Brigham Young University	Brigham Young University	https://ror.org/047rhhm47	United States	40.23384	-111.65853	true	true	affiliation_chosen	36
China-Japan Friendship Hospital	China-Japan Friendship Hospital	https://ror.org/037cjxp13	China	39.9075	116.39723	true	true	affiliation_chosen	36
Genome Medical Science Project, National Center for Global Health and Medicine	National Center for Global Health and Medicine	https://ror.org/00r9w3j27	Japan	35.6895	139.69171	true	true	affiliation_chosen	36
National Center for Respiratory Medicine,State Key Laboratory of Respiratory Health and Ultimorbidit						false	false	none	36
New York University AbuDhabi, UAE	New York University	https://ror.org/0190ak572	United States	40.71427	-74.00597	true	true	dump_contained_name	36
NIAB-East Malling Research	National Institute of Agricultural Botany	https://ror.org/010jx2260	United Kingdom	52.2	0.11667	true	true	web_verified	36
UCD Conway Institute	Bay Institute	https://ror.org/02bgarq81	United States	37.77493	-122.41942	true	true	affiliation_chosen	36
University of Illinois at Urbana-Champaign	University of Illinois Urbana-Champaign	https://ror.org/047426m28	United States	40.11059	-88.20727	true	true	affiliation_chosen	36
University of Luxembourg	University of Luxembourg	https://ror.org/036x5ad56	Luxembourg	49.60982	6.13268	true	true	affiliation_chosen	36
USFDA	United States Food and Drug Administration	https://ror.org/034xvzb47	United States	38.99067	-77.02609	true	true	query_exact	36
BILS	Bronx Independent Living Services	https://ror.org/0397aw971	United States	40.84985	-73.86641	true	true	query_exact	35
Faculty of Sciences from the University of Lisbon	University of Lisbon	https://ror.org/01c27hj86	Portugal	38.72509	-9.1498	true	true	affiliation_chosen	35
Forestry and Agricultural Biotechnology Institute	Forestry and Agricultural Biotechnology Institute	https://ror.org/00nm7mw87	South Africa	-25.74486	28.18783	true	true	affiliation_chosen	35
Jilin Agricultural University	Jilin Agricultural University	https://ror.org/05dmhhd41	China	43.88	125.32278	true	true	affiliation_chosen	35
MaizeGDB						false	false	none	35
Medical Mycology Research Center						false	false	none	35
Nano1Health						false	false	none	35
Soongsil university	Soongsil University	https://ror.org/017xnm587	South Korea	37.566	126.9784	true	true	affiliation_chosen	35
Universite Clermont Auvergne (UCA)	Université Clermont Auvergne	https://ror.org/01a8ajp46	France	45.77969	3.08682	true	true	affiliation_chosen	35
Auburn University	Auburn University	https://ror.org/02v80fc35	United States	32.60986	-85.48078	true	true	affiliation_chosen	34
Laval University	Université Laval	https://ror.org/04sjchr03	Canada	46.81228	-71.21454	true	true	affiliation_chosen	34
MRSN BI Team						false	false	none	34
Royal Botanic Gardens, Kew	Royal Botanic Gardens, Kew	https://ror.org/00ynnr806	United Kingdom	51.50853	-0.12574	true	true	affiliation_chosen	34
Shanghai Ocean University	Shanghai Ocean University	https://ror.org/04n40zv07	China	31.22222	121.45806	true	true	affiliation_chosen	34
The University of Queensland	The University of Queensland	https://ror.org/00rqy9422	Australia	-27.46794	153.02809	true	true	affiliation_chosen	34
Charles University	Charles University	https://ror.org/024d6js02	Czechia	50.08804	14.42076	true	true	affiliation_chosen	33
Clusitaniae_UCR_Dartmouth						false	false	none	33
Institute of Zoology, Chinese Academy of Sciences	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	33
novikova lab						false	false	none	33
Rutgers University	Rutgers, The State University of New Jersey	https://ror.org/05vt9qd57	United States	40.48622	-74.45182	true	true	affiliation_chosen	33
University of Alberta	University of Alberta	https://ror.org/0160cpw27	Canada	53.55014	-113.46871	true	true	affiliation_chosen	33
University of California, Irvine	University of California, Irvine	https://ror.org/04gyf1771	United States	33.66946	-117.82311	true	true	affiliation_chosen	33
University of Cologne	University of Cologne	https://ror.org/00rcxh774	Germany	50.93333	6.95	true	true	affiliation_chosen	33
Institut de Biologia Evolutiva (CSIC-UPF)	Institut de Biologia Evolutiva	https://ror.org/044mj7r89	Spain	41.38879	2.15899	true	true	affiliation_chosen	32
Institute of Phytopathology Christian-Albrechts Universitaet Kiel	Christian-Albrechts-Universität zu Kiel	https://ror.org/04v76ef78	Germany	54.32133	10.13489	true	true	web_verified	32
Sichuan Agricultural University	Sichuan Agricultural University	https://ror.org/0388c3403	China	29.98521	102.999	true	true	affiliation_chosen	32
Sun Yat-Sen University	Sun Yat-sen University	https://ror.org/0064kty71	China	23.11667	113.25	true	true	query_exact	32
USDA-ARS Ag100Pest	Agricultural Research Service	https://ror.org/02d2m2044	United States	38.89511	-77.03637	true	true	dump_alias_lookup	32
Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences	Chinese Academy of Agricultural Sciences	https://ror.org/0313jb750	China	39.9075	116.39723	true	true	affiliation_chosen	31
Chinese Academy of Sciences (CAS)	Chinese Academy of Sciences	https://ror.org/034t30j35	China	39.9075	116.39723	true	true	affiliation_chosen	31
Engelhardt Institute of Molecular Biology, Russian Academy of Sciences	Russian Academy of Sciences	https://ror.org/05qrfxd25	Russia	55.75204	37.61781	true	true	affiliation_chosen	31
Technische Universitat Munchen - WZW	Technical University of Munich	https://ror.org/02kkvpp62	Germany	48.13743	11.57549	true	true	affiliation_chosen	31
Xiamen University	Xiamen University	https://ror.org/00mcjh785	China	24.47979	118.08187	true	true	affiliation_chosen	31
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention	https://ror.org/042twtr12	United States	33.749	-84.38798	true	true	dump_exact_name	30
Centre for Crop & Disease Management, Curtin University	Curtin University	https://ror.org/02n415q13	Australia	-31.95224	115.8614	true	true	affiliation_chosen	30
Institut de recherche pour le developpement	Institut de Recherche pour le Développement	https://ror.org/05q3vnk25	France	43.29695	5.38107	true	true	dump_exact_name	30
QMUL	Queen Mary University of London	https://ror.org/026zzn846	United Kingdom	51.50853	-0.12574	true	true	query_exact	30
Rothamsted Research	Rothamsted Research	https://ror.org/0347fy350	United Kingdom	51.81684	-0.35706	true	true	affiliation_chosen	30
University of the Sunshine Coast	University of the Sunshine Coast	https://ror.org/016gb9e15	Australia	-26.65682	153.07955	true	true	affiliation_chosen	30
HKUST	Hong Kong University of Science and Technology	https://ror.org/00q4vv597	Hong Kong	22.27832	114.17469	true	true	dump_exact_acronym	29
Kansas State University	Kansas State University	https://ror.org/05p1j8758	United States	39.18361	-96.57167	true	true	query_exact	29
National Science and Technology Development Agency	National Science and Technology Development Agency	https://ror.org/04vy95b61	Thailand	14.01346	100.53049	true	true	affiliation_chosen	29
RIKEN	RIKEN	https://ror.org/01sjwvz98	Japan	35.78944	139.62333	true	true	affiliation_chosen	29
University of Graz	University of Graz	https://ror.org/01faaaf77	Austria	47.06733	15.44197	true	true	affiliation_chosen	29
VRIJE UNIVERSITEIT BRUSSEL	Vrije Universiteit Brussel	https://ror.org/006e5kg04	Belgium	50.85045	4.34878	true	true	affiliation_chosen	29
BIOLOGY CENTRE CAS, INSTITUTE OF HYDROBIOLOGY	Institute of Hydrobiology	https://ror.org/00b4mx203	China	30.58333	114.26667	true	true	dump_segment	28
Brazilian Agricultural Research Corporation	Brazilian Agricultural Research Corporation	https://ror.org/0482b5b22	Brazil	-15.77972	-47.92972	true	true	affiliation_chosen	28
Center for Ecological and Environmental Sciences						false	false	none	28
Chinese Academy of Medical Sciences and Peking Union Medical College	Chinese Academy of Medical Sciences & Peking Union Medical College	https://ror.org/02drdmm93	China	39.9075	116.39723	true	true	affiliation_chosen	28
CHU Liege	Centre Hospitalier Universitaire de Liège	https://ror.org/044s61914	Belgium	50.63373	5.56749	true	true	web_verified	28
Dalhousie University	Dalhousie University	https://ror.org/01e6qks80	Canada	44.64269	-63.57688	true	true	affiliation_chosen	28
Fujian Agriculture and Forestry University, Fuzhou, China	Fujian Agriculture and Forestry University	https://ror.org/04kx2sy84	China	26.06139	119.30611	true	true	affiliation_chosen	28
Genome Sequencing Center (GSC) at Washington University (WashU) School of Medicine	Washington University in St. Louis	https://ror.org/01yc7t268	United States	38.62727	-90.19789	true	true	web_verified	28
King Abdullah University of Science and Technology	King Abdullah University of Science and Technology	https://ror.org/01q3tbs38	Saudi Arabia	21.49012	39.18624	true	true	affiliation_chosen	28
University of Idaho at Moscow	University of Idaho	https://ror.org/03hbp5t65	United States	46.73239	-117.00017	true	true	affiliation_chosen	28
EMBL-EBI, WELLCOME TRUST GENOME CAMPUS, CAMBRIDGE	Wellcome Trust	https://ror.org/029chgv08	United Kingdom	51.50853	-0.12574	true	true	affiliation_chosen	27
Genome Institute of Singapore	Genome Institute of Singapore	https://ror.org/05k8wg936	Singapore	1.28967	103.85007	true	true	affiliation_chosen	27
